seniorAllocationBps,juniorCoverageFloorBps,recoveryRate,withdrawalSensitivity,correlationLevel,seniorImpairmentProbability,juniorDepletionProbability,breakerActivationFrequency,avgBreakerDuration,avgTimeToStabilization,avgJuniorNAVVolatility,avgSeniorNAVVolatility,capitalEfficiencyScore,waterfallViolationCount,negativeNavCount
7500,2000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007931,0.000000,6.750000,0,0
7500,2000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010201,0.000000,6.750000,0,0
7500,2000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,5.730000,0.000000,0.025907,0.000000,6.750000,0,0
7500,2000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007886,0.000000,6.750000,0,0
7500,2000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010226,0.000000,6.750000,0,0
7500,2000,0.50,HIGH,CLUSTERED,0.000000,0.000000,1.000000,6.210000,0.000000,0.026588,0.000000,6.750000,0,0
7500,2000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008153,0.000000,7.350000,0,0
7500,2000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010761,0.000000,7.350000,0,0
7500,2000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.023778,0.000000,7.350000,0,0
7500,2000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008253,0.000000,7.350000,0,0
7500,2000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010857,0.000000,7.350000,0,0
7500,2000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.023929,0.000000,7.350000,0,0
7500,2000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008263,0.000000,7.350000,0,0
7500,2000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010937,0.000000,7.350000,0,0
7500,2000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.024618,0.000000,7.350000,0,0
8000,1000,0.30,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008772,0.000000,5.500000,0,0
8000,1000,0.30,LOW,MODERATE,0.000000,0.000000,0.910000,2.120000,0.000000,0.012552,0.000000,5.500000,0,0
8000,1000,0.30,LOW,CLUSTERED,0.180000,0.180000,1.000000,17.310000,0.000000,0.140375,0.000060,5.499010,0,0
8000,1000,0.30,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008937,0.000000,5.500000,0,0
8000,1000,0.30,MEDIUM,MODERATE,0.000000,0.000000,0.860000,2.140000,0.000000,0.012490,0.000000,5.500000,0,0
8000,1000,0.30,MEDIUM,CLUSTERED,0.240000,0.240000,1.000000,17.380000,0.000000,0.149428,0.000110,5.498184,0,0
8000,1000,0.30,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008696,0.000000,5.500000,0,0
8000,1000,0.30,HIGH,MODERATE,0.000000,0.000000,0.880000,2.120000,0.000000,0.012367,0.000000,5.500000,0,0
8000,1000,0.30,HIGH,CLUSTERED,0.580000,0.580000,1.000000,17.550000,0.000000,0.168235,0.000382,5.493705,0,0
8000,1000,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009240,0.000000,6.100000,0,0
8000,1000,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.012323,0.000000,6.100000,0,0
8000,1000,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,7.620000,0.000000,0.043514,0.000000,6.100000,0,0
8000,1000,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008956,0.000000,6.100000,0,0
8000,1000,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.012455,0.000000,6.100000,0,0
8000,1000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,7.730000,0.000000,0.045208,0.000000,6.100000,0,0
8000,1000,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009170,0.000000,6.100000,0,0
8000,1000,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.012269,0.000000,6.100000,0,0
8000,1000,0.40,HIGH,CLUSTERED,0.000000,0.000000,1.000000,7.980000,0.000000,0.046366,0.000000,6.100000,0,0
8000,1000,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009870,0.000000,6.700000,0,0
8000,1000,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013285,0.000000,6.700000,0,0
8000,1000,0.50,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.034212,0.000000,6.700000,0,0
8000,1000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010136,0.000000,6.700000,0,0
8000,1000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013213,0.000000,6.700000,0,0
8000,1000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.034498,0.000000,6.700000,0,0
8000,1000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009927,0.000000,6.700000,0,0
8000,1000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013413,0.000000,6.700000,0,0
8000,1000,0.50,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.035169,0.000000,6.700000,0,0
8000,1000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010599,0.000000,7.300000,0,0
8000,1000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013727,0.000000,7.300000,0,0
8000,1000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.029835,0.000000,7.300000,0,0
8000,1000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010349,0.000000,7.300000,0,0
8000,1000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013912,0.000000,7.300000,0,0
8000,1000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.030058,0.000000,7.300000,0,0
8000,1000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010320,0.000000,7.300000,0,0
8000,1000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013765,0.000000,7.300000,0,0
8000,1000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.029991,0.000000,7.300000,0,0
8000,1500,0.30,LOW,LOW,0.000000,0.000000,1.000000,12.800000,0.000000,0.008643,0.000000,5.500000,0,0
8000,1500,0.30,LOW,MODERATE,0.000000,0.000000,1.000000,19.450000,0.000000,0.012468,0.000000,5.500000,0,0
8000,1500,0.30,LOW,CLUSTERED,0.150000,0.170000,1.000000,27.120000,0.000000,0.142412,0.000030,5.499507,0,0
8000,1500,0.30,MEDIUM,LOW,0.000000,0.000000,1.000000,13.170000,0.000000,0.008833,0.000000,5.500000,0,0
8000,1500,0.30,MEDIUM,MODERATE,0.000000,0.000000,1.000000,19.720000,0.000000,0.012400,0.000000,5.500000,0,0
8000,1500,0.30,MEDIUM,CLUSTERED,0.230000,0.230000,1.000000,27.100000,0.000000,0.150364,0.000068,5.498874,0,0
8000,1500,0.30,HIGH,LOW,0.000000,0.000000,1.000000,13.110000,0.000000,0.008757,0.000000,5.500000,0,0
8000,1500,0.30,HIGH,MODERATE,0.000000,0.000000,1.000000,19.670000,0.000000,0.012458,0.000000,5.500000,0,0
8000,1500,0.30,HIGH,CLUSTERED,0.510000,0.520000,1.000000,27.210000,0.000000,0.166550,0.000308,5.494911,0,0
8000,1500,0.40,LOW,LOW,0.000000,0.000000,0.480000,0.960000,0.000000,0.009155,0.000000,6.100000,0,0
8000,1500,0.40,LOW,MODERATE,0.000000,0.000000,1.000000,10.390000,0.000000,0.011954,0.000000,6.100000,0,0
8000,1500,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,17.850000,0.000000,0.044273,0.000000,6.100000,0,0
8000,1500,0.40,MEDIUM,LOW,0.000000,0.000000,0.530000,1.060000,0.000000,0.009007,0.000000,6.100000,0,0
8000,1500,0.40,MEDIUM,MODERATE,0.000000,0.000000,1.000000,10.510000,0.000000,0.012081,0.000000,6.100000,0,0
8000,1500,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,20.510000,0.000000,0.045358,0.000000,6.100000,0,0
8000,1500,0.40,HIGH,LOW,0.000000,0.000000,0.520000,1.000000,0.000000,0.009204,0.000000,6.100000,0,0
8000,1500,0.40,HIGH,MODERATE,0.000000,0.000000,1.000000,10.650000,0.000000,0.012320,0.000000,6.100000,0,0
8000,1500,0.40,HIGH,CLUSTERED,0.000000,0.000000,1.000000,21.710000,0.000000,0.046645,0.000000,6.100000,0,0
8000,1500,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009789,0.000000,6.700000,0,0
8000,1500,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013191,0.000000,6.700000,0,0
8000,1500,0.50,LOW,CLUSTERED,0.000000,0.000000,1.000000,7.990000,0.480000,0.034643,0.000000,6.700000,0,0
8000,1500,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009968,0.000000,6.700000,0,0
8000,1500,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013254,0.000000,6.700000,0,0
8000,1500,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,7.940000,0.420000,0.034281,0.000000,6.700000,0,0
8000,1500,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.009950,0.000000,6.700000,0,0
8000,1500,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013290,0.000000,6.700000,0,0
8000,1500,0.50,HIGH,CLUSTERED,0.000000,0.000000,1.000000,8.150000,0.510000,0.034896,0.000000,6.700000,0,0
8000,1500,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010410,0.000000,7.300000,0,0
8000,1500,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013731,0.000000,7.300000,0,0
8000,1500,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.030291,0.000000,7.300000,0,0
8000,1500,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010266,0.000000,7.300000,0,0
8000,1500,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013540,0.000000,7.300000,0,0
8000,1500,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.029998,0.000000,7.300000,0,0
8000,1500,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.010245,0.000000,7.300000,0,0
8000,1500,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.013525,0.000000,7.300000,0,0
8000,1500,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.030704,0.000000,7.300000,0,0
8000,2000,0.30,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.008788,0.000000,5.500000,0,0
8000,2000,0.30,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.012275,0.000000,5.500000,0,0
8000,2000,0.30,LOW,CLUSTERED,0.170000,0.170000,1.000000,36.000000,0.000000,0.141936,0.000054,5.499101,0,0
8000,2000,0.30,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.008826,0.000000,5.500000,0,0
8000,2000,0.30,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.012457,0.000000,5.500000,0,0
8000,2000,0.30,MEDIUM,CLUSTERED,0.150000,0.160000,1.000000,36.000000,0.000000,0.148724,0.000049,5.499187,0,0
8000,2000,0.30,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.008703,0.000000,5.500000,0,0
8000,2000,0.30,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.012384,0.000000,5.500000,0,0
8000,2000,0.30,HIGH,CLUSTERED,0.490000,0.500000,1.000000,36.000000,0.000000,0.163741,0.000280,5.495380,0,0
8000,2000,0.40,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.009312,0.000000,6.100000,0,0
8000,2000,0.40,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.012286,0.000000,6.100000,0,0
8000,2000,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.044364,0.000000,6.100000,0,0
8000,2000,0.40,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.009243,0.000000,6.100000,0,0
8000,2000,0.40,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.012527,0.000000,6.100000,0,0
8000,2000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.044825,0.000000,6.100000,0,0
8000,2000,0.40,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.009311,0.000000,6.100000,0,0
8000,2000,0.40,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.012634,0.000000,6.100000,0,0
8000,2000,0.40,HIGH,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.047156,0.000000,6.100000,0,0
8000,2000,0.50,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.009906,0.000000,6.700000,0,0
8000,2000,0.50,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.013119,0.000000,6.700000,0,0
8000,2000,0.50,LOW,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.034094,0.000000,6.700000,0,0
8000,2000,0.50,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.009913,0.000000,6.700000,0,0
8000,2000,0.50,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.013444,0.000000,6.700000,0,0
8000,2000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.034729,0.000000,6.700000,0,0
8000,2000,0.50,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.009910,0.000000,6.700000,0,0
8000,2000,0.50,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.013550,0.000000,6.700000,0,0
8000,2000,0.50,HIGH,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.035387,0.000000,6.700000,0,0
8000,2000,0.60,LOW,LOW,0.000000,0.000000,1.000000,35.400000,0.000000,0.010207,0.000000,7.300000,0,0
8000,2000,0.60,LOW,MODERATE,0.000000,0.000000,1.000000,35.700000,0.000000,0.013880,0.000000,7.300000,0,0
8000,2000,0.60,LOW,CLUSTERED,0.000000,0.000000,1.000000,34.770000,0.000000,0.029529,0.000000,7.300000,0,0
8000,2000,0.60,MEDIUM,LOW,0.000000,0.000000,1.000000,35.550000,0.000000,0.010341,0.000000,7.300000,0,0
8000,2000,0.60,MEDIUM,MODERATE,0.000000,0.000000,1.000000,35.140000,0.000000,0.013526,0.000000,7.300000,0,0
8000,2000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,35.030000,0.000000,0.030062,0.000000,7.300000,0,0
8000,2000,0.60,HIGH,LOW,0.000000,0.000000,1.000000,35.320000,0.000000,0.010556,0.000000,7.300000,0,0
8000,2000,0.60,HIGH,MODERATE,0.000000,0.000000,1.000000,35.310000,0.000000,0.013733,0.000000,7.300000,0,0
8000,2000,0.60,HIGH,CLUSTERED,0.000000,0.000000,1.000000,35.230000,0.000000,0.030309,0.000000,7.300000,0,0
8500,1000,0.30,LOW,LOW,0.000000,0.000000,1.000000,14.470000,0.000000,0.014198,0.000000,5.450000,0,0
8500,1000,0.30,LOW,MODERATE,0.000000,0.000000,1.000000,20.740000,0.000000,0.025593,0.000000,5.450000,0,0
8500,1000,0.30,LOW,CLUSTERED,1.000000,1.000000,1.000000,27.520000,0.000000,0.218095,0.003851,5.301003,0,0
8500,1000,0.30,MEDIUM,LOW,0.000000,0.000000,1.000000,14.380000,0.000000,0.013955,0.000000,5.450000,0,0
8500,1000,0.30,MEDIUM,MODERATE,0.000000,0.000000,1.000000,20.740000,0.000000,0.025299,0.000000,5.450000,0,0
8500,1000,0.30,MEDIUM,CLUSTERED,1.000000,1.000000,1.000000,27.560000,0.000000,0.215314,0.003893,5.298110,0,0
8500,1000,0.30,HIGH,LOW,0.000000,0.000000,1.000000,14.440000,0.000000,0.013946,0.000000,5.450000,0,0
8500,1000,0.30,HIGH,MODERATE,0.000000,0.000000,1.000000,20.670000,0.000000,0.025271,0.000000,5.450000,0,0
8500,1000,0.30,HIGH,CLUSTERED,1.000000,1.000000,1.000000,27.590000,0.000000,0.215064,0.004022,5.291678,0,0
8500,1000,0.40,LOW,LOW,0.000000,0.000000,0.860000,2.730000,0.000000,0.013065,0.000000,6.050000,0,0
8500,1000,0.40,LOW,MODERATE,0.000000,0.000000,1.000000,12.400000,0.000000,0.018991,0.000000,6.050000,0,0
8500,1000,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,22.870000,0.000000,0.102521,0.000000,6.050000,0,0
8500,1000,0.40,MEDIUM,LOW,0.000000,0.000000,0.860000,2.760000,0.000000,0.013253,0.000000,6.050000,0,0
8500,1000,0.40,MEDIUM,MODERATE,0.000000,0.000000,1.000000,12.140000,0.000000,0.018297,0.000000,6.050000,0,0
8500,1000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,21.940000,0.000000,0.110326,0.000000,6.050000,0,0
8500,1000,0.40,HIGH,LOW,0.000000,0.000000,0.890000,2.860000,0.000000,0.013117,0.000000,6.050000,0,0
8500,1000,0.40,HIGH,MODERATE,0.000000,0.000000,1.000000,12.520000,0.000000,0.018711,0.000000,6.050000,0,0
8500,1000,0.40,HIGH,CLUSTERED,0.000000,0.000000,1.000000,22.840000,0.000000,0.112054,0.000000,6.050000,0,0
8500,1000,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.013535,0.000000,6.650000,0,0
8500,1000,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.018353,0.000000,6.650000,0,0
8500,1000,0.50,LOW,CLUSTERED,0.000000,0.000000,1.000000,8.990000,0.910000,0.051840,0.000000,6.650000,0,0
8500,1000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.014100,0.000000,6.650000,0,0
8500,1000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.018552,0.000000,6.650000,0,0
8500,1000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,8.750000,0.880000,0.053573,0.000000,6.650000,0,0
8500,1000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.013821,0.000000,6.650000,0,0
8500,1000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.019020,0.000000,6.650000,0,0
8500,1000,0.50,HIGH,CLUSTERED,0.000000,0.000000,1.000000,9.020000,0.730000,0.052559,0.000000,6.650000,0,0
8500,1000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.013930,0.000000,7.250000,0,0
8500,1000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.018308,0.000000,7.250000,0,0
8500,1000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.040574,0.000000,7.250000,0,0
8500,1000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.013883,0.000000,7.250000,0,0
8500,1000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.018540,0.000000,7.250000,0,0
8500,1000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.041700,0.000000,7.250000,0,0
8500,1000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.013753,0.000000,7.250000,0,0
8500,1000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.018566,0.000000,7.250000,0,0
8500,1000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.041087,0.000000,7.250000,0,0
8500,1500,0.30,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013760,0.000000,5.450000,0,0
8500,1500,0.30,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.025443,0.000000,5.450000,0,0
8500,1500,0.30,LOW,CLUSTERED,1.000000,1.000000,1.000000,36.000000,0.000000,0.215196,0.003814,5.302591,0,0
8500,1500,0.30,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.014004,0.000000,5.450000,0,0
8500,1500,0.30,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.024736,0.000000,5.450000,0,0
8500,1500,0.30,MEDIUM,CLUSTERED,1.000000,1.000000,1.000000,36.000000,0.000000,0.213267,0.003863,5.297714,0,0
8500,1500,0.30,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013783,0.000000,5.450000,0,0
8500,1500,0.30,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.025746,0.000000,5.450000,0,0
8500,1500,0.30,HIGH,CLUSTERED,1.000000,1.000000,1.000000,36.000000,0.000000,0.213736,0.004010,5.289379,0,0
8500,1500,0.40,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013098,0.000000,6.050000,0,0
8500,1500,0.40,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018431,0.000000,6.050000,0,0
8500,1500,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.103231,0.000000,6.050000,0,0
8500,1500,0.40,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013065,0.000000,6.050000,0,0
8500,1500,0.40,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.019118,0.000000,6.050000,0,0
8500,1500,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.107975,0.000000,6.050000,0,0
8500,1500,0.40,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013239,0.000000,6.050000,0,0
8500,1500,0.40,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018924,0.000000,6.050000,0,0
8500,1500,0.40,HIGH,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.116656,0.000000,6.050000,0,0
8500,1500,0.50,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013575,0.000000,6.650000,0,0
8500,1500,0.50,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018743,0.000000,6.650000,0,0
8500,1500,0.50,LOW,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.050772,0.000000,6.650000,0,0
8500,1500,0.50,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013828,0.000000,6.650000,0,0
8500,1500,0.50,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018390,0.000000,6.650000,0,0
8500,1500,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.052060,0.000000,6.650000,0,0
8500,1500,0.50,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013608,0.000000,6.650000,0,0
8500,1500,0.50,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018660,0.000000,6.650000,0,0
8500,1500,0.50,HIGH,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.053843,0.000000,6.650000,0,0
8500,1500,0.60,LOW,LOW,0.000000,0.000000,1.000000,35.380000,0.000000,0.014018,0.000000,7.250000,0,0
8500,1500,0.60,LOW,MODERATE,0.000000,0.000000,1.000000,35.220000,0.000000,0.018750,0.000000,7.250000,0,0
8500,1500,0.60,LOW,CLUSTERED,0.000000,0.000000,1.000000,35.530000,0.000000,0.041103,0.000000,7.250000,0,0
8500,1500,0.60,MEDIUM,LOW,0.000000,0.000000,1.000000,35.130000,0.000000,0.014016,0.000000,7.250000,0,0
8500,1500,0.60,MEDIUM,MODERATE,0.000000,0.000000,1.000000,35.630000,0.330000,0.018420,0.000000,7.250000,0,0
8500,1500,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,35.200000,0.000000,0.041295,0.000000,7.250000,0,0
8500,1500,0.60,HIGH,LOW,0.000000,0.000000,1.000000,35.320000,0.000000,0.013709,0.000000,7.250000,0,0
8500,1500,0.60,HIGH,MODERATE,0.000000,0.000000,1.000000,35.270000,0.000000,0.018620,0.000000,7.250000,0,0
8500,1500,0.60,HIGH,CLUSTERED,0.000000,0.000000,1.000000,35.210000,0.000000,0.041403,0.000000,7.250000,0,0
8500,2000,0.30,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013732,0.000000,5.450000,0,0
8500,2000,0.30,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.025357,0.000000,5.450000,0,0
8500,2000,0.30,LOW,CLUSTERED,1.000000,1.000000,1.000000,36.000000,0.000000,0.216867,0.003778,5.302669,0,0
8500,2000,0.30,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.014398,0.000000,5.450000,0,0
8500,2000,0.30,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.025590,0.000000,5.450000,0,0
8500,2000,0.30,MEDIUM,CLUSTERED,1.000000,1.000000,1.000000,36.000000,0.000000,0.219311,0.003882,5.296799,0,0
8500,2000,0.30,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013976,0.000000,5.450000,0,0
8500,2000,0.30,HIGH,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.025281,0.000000,5.450000,0,0
8500,2000,0.30,HIGH,CLUSTERED,1.000000,1.000000,1.000000,36.000000,0.000000,0.213653,0.003935,5.290738,0,0
8500,2000,0.40,LOW,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013198,0.000000,6.050000,0,0
8500,2000,0.40,LOW,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018577,0.000000,6.050000,0,0
8500,2000,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.103664,0.000000,6.050000,0,0
8500,2000,0.40,MEDIUM,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013143,0.000000,6.050000,0,0
8500,2000,0.40,MEDIUM,MODERATE,0.000000,0.000000,1.000000,36.000000,0.000000,0.018447,0.000000,6.050000,0,0
8500,2000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,36.000000,0.000000,0.106278,0.000000,6.050000,0,0
8500,2000,0.40,HIGH,LOW,0.000000,0.000000,1.000000,36.000000,0.000000,0.013178,0.000000,6.050000,0,0
